Tahun Kerja,Tingkat Pengalaman,Jenis Pekerjaan,Jabatan,Gaji,Mata Uang,Gaji (USD),Negara Tinggal,Sistem Kerja,Lokasi Perusahaan,Ukuran Perusahaan
2022,Senior,Tetap,Data Analyst,117000,USD,117000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,99450,USD,99450,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,200000,USD,200000,PR,Remote,PR,Menengah
2022,Senior,Tetap,Data Engineer,135000,USD,135000,PR,Remote,PR,Menengah
2022,Senior,Tetap,Machine Learning Engineer,193900,USD,193900,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,129300,USD,129300,US,Kantor,US,Menengah
2022,Pemula,Tetap,Machine Learning Engineer,45000,GBP,55410,GB,Remote,GB,Kecil
2022,Senior,Tetap,Data Analyst,70000,GBP,86193,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Analyst,50000,GBP,61566,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Analyst,175000,USD,175000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,130000,USD,130000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,188100,USD,188100,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,139860,USD,139860,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,248700,USD,248700,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,167100,USD,167100,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,450000,INR,5723,IN,Remote,IN,Kecil
2022,Senior,Tetap,Data Scientist,123400,USD,123400,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,88100,USD,88100,US,Kantor,US,Menengah
2022,Menengah,Tetap,BI Data Analyst,48000,EUR,50432,DE,Remote,DE,Kecil
2022,Senior,Tetap,Data Scientist,245000,USD,245000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,205000,USD,205000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,141300,USD,141300,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,102100,USD,102100,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Architect,141300,USD,141300,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Architect,102100,USD,102100,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Analyst,50000,USD,50000,AR,Remote,AR,Besar
2022,Pemula,Tetap,Data Scientist,80000,EUR,84053,BE,Remote,BE,Besar
2022,Menengah,Tetap,Lead Data Scientist,50000,GBP,61566,GB,Hybrid,GB,Kecil
2022,Senior,Tetap,Data Architect,250000,USD,250000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Architect,63000,USD,63000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Manager,189500,USD,189500,US,Remote,US,Besar
2022,Senior,Tetap,Data Science Manager,140100,USD,140100,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,177600,USD,177600,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,131300,USD,131300,US,Remote,US,Besar
2022,Menengah,Tetap,Data Engineer,24000,USD,24000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,24000,USD,24000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,250000,USD,250000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,63000,USD,63000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,202900,USD,202900,US,Remote,US,Besar
2022,Senior,Tetap,Machine Learning Engineer,131300,USD,131300,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,145000,USD,145000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,115000,USD,115000,US,Remote,US,Menengah
2022,Pemula,Tetap,Machine Learning Engineer,115000,USD,115000,US,Hybrid,US,Besar
2022,Menengah,Tetap,Machine Learning Engineer,193900,USD,193900,US,Kantor,US,Menengah
2022,Menengah,Tetap,Machine Learning Engineer,129300,USD,129300,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,180000,USD,180000,US,Remote,US,Besar
2022,Senior,Tetap,Data Scientist,140000,USD,140000,US,Remote,US,Besar
2022,Menengah,Tetap,Data Analyst,216200,USD,216200,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,144100,USD,144100,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Scientist,216000,USD,216000,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Scientist,144000,USD,144000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Analyst,150000,USD,150000,US,Remote,US,Besar
2021,Pemula,Tetap,Machine Learning Research Engineer,900000,INR,12171,IN,Remote,IN,Menengah
2022,Menengah,Tetap,Data Scientist,4200000,INR,53416,IN,Remote,ID,Besar
2022,Pemula,Tetap,Applied Data Scientist,50000,USD,50000,AT,Hybrid,AT,Menengah
2021,Senior,Tetap,Cloud Data Architect,250000,USD,250000,US,Hybrid,US,Besar
2022,Eksekutif,Tetap,Research Scientist,80000,EUR,84053,NL,Kantor,NL,Besar
2022,Menengah,Tetap,Data Scientist,107000,GBP,131752,GB,Remote,GB,Menengah
2022,Senior,Tetap,Analytics Engineer,48000,USD,48000,AR,Remote,US,Kecil
2022,Eksekutif,Tetap,Data Science Manager,260500,USD,260500,US,Kantor,US,Menengah
2022,Eksekutif,Tetap,Data Science Manager,175100,USD,175100,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,210000,USD,210000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,100000,USD,100000,US,Remote,US,Menengah
2022,Pemula,Tetap,Data Analyst,55000,USD,55000,US,Remote,US,Kecil
2022,Menengah,Tetap,Data Analyst,130000,USD,130000,US,Remote,US,Menengah
2022,Senior,Tetap,Applied Machine Learning Scientist,73400,EUR,77119,FR,Remote,GB,Besar
2022,Pemula,Tetap,Data Scientist,49500,EUR,52008,BE,Hybrid,BE,Kecil
2022,Menengah,Freelance,Applied Machine Learning Scientist,2400000,INR,30523,IN,Remote,IN,Kecil
2022,Senior,Tetap,Data Engineer,206699,USD,206699,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,99100,USD,99100,US,Kantor,US,Menengah
2022,Menengah,Tetap,Analytics Engineer,200000,USD,200000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Analytics Engineer,54000,USD,54000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,250000,USD,250000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,63000,USD,63000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Architect,250000,USD,250000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Architect,63000,USD,63000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,250000,USD,250000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,63000,USD,63000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Analytics Engineer,130000,USD,130000,US,Hybrid,US,Besar
2022,Senior,Tetap,Data Engineer,100000,USD,100000,US,Kantor,US,Besar
2022,Senior,Tetap,Data Engineer,80000,USD,80000,US,Kantor,US,Besar
2022,Senior,Tetap,Data Scientist,160000,USD,160000,US,Kantor,US,Besar
2022,Senior,Tetap,Data Scientist,100000,USD,100000,US,Kantor,US,Besar
2022,Senior,Tetap,Data Specialist,221300,USD,221300,US,Remote,US,Besar
2022,Senior,Tetap,Data Specialist,148700,USD,148700,US,Remote,US,Besar
2022,Pemula,Tetap,Machine Learning Engineer,30000,USD,30000,GB,Remote,GB,Besar
2022,Pemula,Tetap,Data Analyst,27000,EUR,28368,FR,Hybrid,FR,Menengah
2022,Menengah,Tetap,Data Engineer,74000,GBP,91118,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Engineer,50000,GBP,61566,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Scientist,58000,EUR,60938,DE,Remote,DE,Kecil
2022,Senior,Tetap,Data Science Manager,249260,USD,249260,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Manager,185400,USD,185400,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,170000,USD,170000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,130000,USD,130000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,65000,GBP,80036,GB,Hybrid,GB,Menengah
2022,Senior,Tetap,Data Analyst,128875,USD,128875,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,93700,USD,93700,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,180000,USD,180000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,100000,USD,100000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,136260,USD,136260,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,109280,USD,109280,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,160000,USD,160000,US,Remote,US,Besar
2022,Senior,Tetap,Data Scientist,92000,USD,92000,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,200000,USD,200000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,110000,GBP,135446,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Engineer,85000,GBP,104663,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Analyst,117000,USD,117000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,99450,USD,99450,US,Remote,US,Menengah
2022,Pemula,Tetap,Data Engineer,129000,USD,129000,US,Remote,US,Besar
2022,Pemula,Tetap,Data Engineer,86000,USD,86000,US,Remote,US,Besar
2020,Pemula,Tetap,Data Engineer,1000000,INR,13493,IN,Remote,IN,Besar
2020,Pemula,Tetap,Data Engineer,1000000,INR,13493,IN,Remote,IN,Besar
2022,Senior,Tetap,Data Scientist,160000,USD,160000,US,Kantor,US,Besar
2022,Senior,Tetap,Data Scientist,119300,USD,119300,US,Kantor,US,Besar
2022,Senior,Tetap,Business Data Analyst,100000,USD,100000,US,Remote,US,Besar
2022,Menengah,Tetap,Data Scientist,25000,USD,25000,TR,Hybrid,TR,Menengah
2022,Menengah,Tetap,Data Analyst,90000,SGD,65257,SG,Hybrid,SG,Menengah
2022,Menengah,Tetap,AI Scientist,200000,USD,200000,US,Remote,US,Menengah
2022,Pemula,Tetap,Machine Learning Developer,180000,USD,180000,US,Remote,US,Besar
2022,Menengah,Tetap,Data Scientist,153000,USD,153000,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,210000,USD,210000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,100000,USD,100000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,150075,USD,150075,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,110925,USD,110925,US,Remote,US,Menengah
2022,Menengah,Tetap,Machine Learning Scientist,22800,USD,22800,EG,Remote,EG,Menengah
2022,Senior,Tetap,Data Scientist,160000,USD,160000,US,Remote,US,Besar
2022,Senior,Tetap,Data Scientist,92000,USD,92000,US,Remote,US,Besar
2022,Senior,Tetap,Machine Learning Engineer,202900,USD,202900,US,Remote,US,Besar
2022,Senior,Tetap,Machine Learning Engineer,131300,USD,131300,US,Remote,US,Besar
2020,Pemula,Tetap,Data Analyst,20000,EUR,22809,PT,Remote,PT,Menengah
2022,Pemula,Tetap,Data Analyst,15000,USD,15000,ID,Kantor,ID,Besar
2022,Senior,Tetap,Data Engineer,175000,USD,175000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,135000,USD,135000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Science Manager,193000,AUD,133766,AU,Remote,AU,Besar
2022,Pemula,Tetap,Machine Learning Engineer,83000,USD,83000,US,Kantor,US,Besar
2022,Menengah,Tetap,Data Engineer,75000,GBP,92350,GB,Remote,GB,Menengah
2022,Menengah,Tetap,Data Engineer,55000,GBP,67723,GB,Remote,GB,Menengah
2022,Senior,Tetap,Data Scientist,186000,USD,186000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,148800,USD,148800,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,112900,USD,112900,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,90320,USD,90320,US,Kantor,US,Menengah
2022,Senior,Tetap,ML Engineer,240000,USD,240000,US,Kantor,US,Menengah
2022,Senior,Tetap,ML Engineer,160000,USD,160000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Science Manager,300000,USD,300000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Science Manager,200000,USD,200000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,62500,EUR,65666,DE,Hybrid,DE,Kecil
2022,Menengah,Tetap,AI Scientist,200000,USD,200000,IN,Remote,US,Besar
2022,Menengah,Tetap,Machine Learning Engineer,95000,GBP,116976,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Machine Learning Engineer,75000,GBP,92350,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,AI Scientist,120000,USD,120000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,112900,USD,112900,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,90320,USD,90320,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analytics Manager,145000,USD,145000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analytics Manager,105400,USD,105400,US,Remote,US,Menengah
2020,Pemula,Tetap,Data Scientist,43200,EUR,49268,DE,Kantor,DE,Kecil
2022,Menengah,Tetap,Data Engineer,90000,GBP,110820,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Engineer,75000,GBP,92350,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Scientist,215300,USD,215300,US,Remote,US,Besar
2022,Senior,Tetap,Data Scientist,158200,USD,158200,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,209100,USD,209100,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,154600,USD,154600,US,Remote,US,Besar
2022,Senior,Tetap,Data Analyst,115934,USD,115934,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,81666,USD,81666,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,175000,USD,175000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,155000,USD,155000,US,Remote,US,Menengah
2022,Menengah,Tetap,Machine Learning Engineer,80000,EUR,84053,FR,Remote,DE,Menengah
2022,Senior,Tetap,Data Analyst,164000,USD,164000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,132000,USD,132000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,170000,USD,170000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,123000,USD,123000,US,Remote,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,189650,USD,189650,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,164996,USD,164996,US,Kantor,US,Menengah
2022,Menengah,Tetap,ETL Developer,50000,EUR,52533,GR,Kantor,GR,Menengah
2022,Menengah,Tetap,ETL Developer,50000,EUR,52533,GR,Kantor,GR,Menengah
2022,Eksekutif,Tetap,Lead Data Engineer,150000,CAD,115222,CA,Remote,CA,Kecil
2022,Senior,Tetap,Data Engineer,165400,USD,165400,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,132320,USD,132320,US,Remote,US,Menengah
2022,Senior,Tetap,Data Architect,208775,USD,208775,US,Remote,US,Menengah
2022,Senior,Tetap,Data Architect,147800,USD,147800,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,136994,USD,136994,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,101570,USD,101570,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,128875,USD,128875,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,93700,USD,93700,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Head of Machine Learning,6000000,INR,76309,IN,Hybrid,IN,Besar
2022,Pemula,Tetap,Machine Learning Engineer,28500,GBP,35093,GB,Remote,GB,Besar
2022,Senior,Tetap,Data Engineer,183600,USD,183600,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,100800,USD,100800,US,Remote,US,Besar
2022,Menengah,Tetap,Data Analyst,40000,GBP,49253,GB,Remote,GB,Menengah
2022,Menengah,Tetap,Data Analyst,30000,GBP,36940,GB,Remote,GB,Menengah
2022,Menengah,Tetap,Data Analyst,40000,EUR,42026,ES,Remote,ES,Menengah
2022,Menengah,Tetap,Data Analyst,30000,EUR,31520,ES,Remote,ES,Menengah
2022,Menengah,Tetap,Data Engineer,80000,EUR,84053,ES,Remote,ES,Menengah
2022,Menengah,Tetap,Data Engineer,70000,EUR,73546,ES,Remote,ES,Menengah
2022,Menengah,Tetap,Data Engineer,80000,GBP,98506,GB,Remote,GB,Menengah
2022,Menengah,Tetap,Data Engineer,70000,GBP,86193,GB,Remote,GB,Menengah
2022,Menengah,Tetap,Data Engineer,80000,EUR,84053,GR,Remote,GR,Menengah
2022,Menengah,Tetap,Data Engineer,70000,EUR,73546,GR,Remote,GR,Menengah
2022,Senior,Tetap,Machine Learning Engineer,189650,USD,189650,US,Kantor,US,Menengah
2022,Senior,Tetap,Machine Learning Engineer,164996,USD,164996,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,40000,EUR,42026,GR,Remote,GR,Menengah
2022,Menengah,Tetap,Data Analyst,30000,EUR,31520,GR,Remote,GR,Menengah
2022,Menengah,Tetap,Data Engineer,75000,GBP,92350,GB,Remote,GB,Menengah
2022,Menengah,Tetap,Data Engineer,60000,GBP,73880,GB,Remote,GB,Menengah
2022,Senior,Tetap,Data Scientist,215300,USD,215300,US,Kantor,US,Besar
2022,Senior,Tetap,Data Scientist,140400,USD,140400,US,Kantor,US,Besar
2022,Menengah,Tetap,Data Engineer,60000,EUR,63040,ES,Remote,ES,Menengah
2022,Menengah,Tetap,Data Engineer,45000,EUR,47280,ES,Remote,ES,Menengah
2022,Senior,Tetap,Data Scientist,260000,USD,260000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,180000,USD,180000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,55000,GBP,67723,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Scientist,35000,GBP,43096,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Engineer,60000,EUR,63040,GR,Remote,GR,Menengah
2022,Menengah,Tetap,Data Engineer,45000,EUR,47280,GR,Remote,GR,Menengah
2022,Menengah,Tetap,Data Engineer,60000,GBP,73880,GB,Remote,GB,Menengah
2022,Menengah,Tetap,Data Engineer,45000,GBP,55410,GB,Remote,GB,Menengah
2021,Menengah,Tetap,Machine Learning Engineer,43200,EUR,51064,IT,Hybrid,IT,Besar
2022,Senior,Tetap,Data Science Engineer,60000,USD,60000,AR,Remote,MX,Besar
2022,Menengah,Tetap,Data Engineer,82900,USD,82900,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,63900,USD,63900,US,Kantor,US,Menengah
2022,Menengah,Tetap,Machine Learning Scientist,160000,USD,160000,US,Remote,US,Besar
2022,Menengah,Tetap,Machine Learning Scientist,112300,USD,112300,US,Remote,US,Besar
2022,Menengah,Tetap,Data Science Manager,241000,USD,241000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Science Manager,159000,USD,159000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,180000,USD,180000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,80000,USD,80000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,58000,USD,58000,US,Kantor,US,Kecil
2022,Menengah,Tetap,Data Analyst,58000,USD,58000,US,Kantor,US,Kecil
2022,Senior,Tetap,Data Engineer,136000,USD,136000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,108800,USD,108800,US,Kantor,US,Menengah
2022,Eksekutif,Tetap,Data Engineer,242000,USD,242000,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Data Engineer,200000,USD,200000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,50000,GBP,61566,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Scientist,30000,GBP,36940,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Engineer,60000,GBP,73880,GB,Kantor,GB,Menengah
2022,Menengah,Tetap,Data Engineer,40000,GBP,49253,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Scientist,165220,USD,165220,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,120160,USD,120160,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,124190,USD,124190,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,90320,USD,90320,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,181940,USD,181940,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,132320,USD,132320,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,220110,USD,220110,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,160080,USD,160080,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,180000,USD,180000,US,Kantor,US,Besar
2022,Senior,Tetap,Data Scientist,120000,USD,120000,US,Kantor,US,Besar
2022,Menengah,Tetap,Data Analyst,126500,USD,126500,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,106260,USD,106260,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,116000,USD,116000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,99000,USD,99000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Analyst,155000,USD,155000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,120600,USD,120600,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Scientist,130000,USD,130000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Scientist,90000,USD,90000,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Engineer,170000,USD,170000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Engineer,150000,USD,150000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,102100,USD,102100,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,84900,USD,84900,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,136620,USD,136620,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,99360,USD,99360,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,90000,GBP,110820,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Scientist,80000,GBP,98506,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Scientist,146000,USD,146000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,123000,USD,123000,US,Remote,US,Menengah
2022,Pemula,Tetap,Data Engineer,40000,GBP,49253,GB,Remote,GB,Menengah
2022,Pemula,Tetap,Data Engineer,35000,GBP,43096,GB,Remote,GB,Menengah
2022,Eksekutif,Tetap,Data Analyst,130000,USD,130000,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Data Analyst,110000,USD,110000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,170000,USD,170000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,135000,USD,135000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Science Manager,161342,USD,161342,US,Remote,US,Menengah
2022,Senior,Tetap,Data Science Manager,137141,USD,137141,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,167000,USD,167000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,123000,USD,123000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,60000,GBP,73880,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Engineer,50000,GBP,61566,GB,Kantor,GB,Menengah
2022,Senior,Tetap,Data Scientist,211500,USD,211500,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,138600,USD,138600,US,Remote,US,Menengah
2022,Senior,Tetap,Data Architect,192400,USD,192400,CA,Remote,CA,Menengah
2022,Senior,Tetap,Data Architect,90700,USD,90700,CA,Remote,CA,Menengah
2022,Senior,Tetap,Data Analyst,130000,USD,130000,CA,Remote,CA,Menengah
2022,Senior,Tetap,Data Analyst,61300,USD,61300,CA,Remote,CA,Menengah
2022,Senior,Tetap,Data Analyst,130000,USD,130000,CA,Remote,CA,Menengah
2022,Senior,Tetap,Data Analyst,61300,USD,61300,CA,Remote,CA,Menengah
2022,Senior,Tetap,Data Engineer,160000,USD,160000,US,Kantor,US,Besar
2022,Senior,Tetap,Data Engineer,113000,USD,113000,US,Kantor,US,Besar
2022,Senior,Tetap,Data Scientist,150000,USD,150000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,95550,USD,95550,US,Kantor,US,Menengah
2022,Menengah,Tetap,Data Analyst,167000,USD,167000,US,Remote,US,Menengah
2022,Menengah,Tetap,Data Analyst,115500,USD,115500,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,112900,USD,112900,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,90320,USD,90320,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,112900,USD,112900,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,90320,USD,90320,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,165400,USD,165400,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,132320,USD,132320,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,243900,USD,243900,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,156600,USD,156600,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,136600,USD,136600,US,Remote,US,Menengah
2022,Senior,Tetap,Data Analyst,109280,USD,109280,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,128875,USD,128875,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,93700,USD,93700,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Head of Data Science,224000,USD,224000,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Head of Data Science,167875,USD,167875,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Analytics Engineer,175000,USD,175000,US,Remote,US,Menengah
2022,Eksekutif,Tetap,Analytics Engineer,135000,USD,135000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,209100,USD,209100,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,154600,USD,154600,US,Remote,US,Besar
2022,Senior,Tetap,Data Engineer,180000,USD,180000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,205300,USD,205300,US,Kantor,US,Besar
2022,Senior,Tetap,Data Scientist,140400,USD,140400,US,Kantor,US,Besar
2022,Senior,Tetap,Data Scientist,176000,USD,176000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Scientist,144000,USD,144000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,200100,USD,200100,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2022,Senior,Tetap,Data Engineer,70500,USD,70500,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Engineer,54000,USD,54000,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,205300,USD,205300,US,Kantor,US,Menengah
2022,Senior,Tetap,Data Scientist,140400,USD,140400,US,Kantor,US,Menengah
2022,Senior,Tetap,Analytics Engineer,205300,USD,205300,US,Kantor,US,Menengah
2022,Senior,Tetap,Analytics Engineer,184700,USD,184700,US,Kantor,US,Menengah
